,Fp1,Fpz,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,M1,T7,C3,Cz,C4,T8,M2,CP5,CP1,CP2,CP6,P7,P3,Pz,P4,P8,POz,O1,Oz,O2,Participant,StimType,Period,Feature
278,0.01791482,0.045609931,0.055484906,0.095388073,-0.025415484,0.12574035,0.046068111,0.103720081,0.06331207,-0.012316842,0.091890311,0.068367301,0.033607555,-0.027265866,0.047351119,0.04183998,-0.007776223,0.048026712,0.098257526,-0.036000204,0.085067361,0.104654683,0.060774987,0.135325002,0.077806511,0.0412929,0.039603243,0.078202892,0.084397697,0.077598286,0.009374809,0.075514229,222324,F30,PercentChange,db
279,-0.136424815,-0.048866439,-0.132069394,-0.279185369,0.07207609,0.058194384,0.063022219,0.342910086,0.143855266,-7.95E-05,-0.002435042,0.105109714,-0.04444517,-0.118280216,-0.036928595,0.11252665,0.380140745,0.230711843,-0.038070861,-0.032694523,0.186294253,0.135980588,-0.234257664,-0.126947571,0.012310955,0.011449638,0.239752018,-0.071540196,-0.017233798,0.049614334,0.106865748,0.169157037,11,M30,PercentChange,db
280,-0.098824983,0.116472636,0.079324876,0.061930557,-0.02992432,-0.103576174,-0.022727271,-0.137983124,-0.218782306,-0.100319304,-0.209959577,-0.095355866,-0.196110708,-0.015416093,-0.108491057,-0.259538573,-0.190292795,-0.236993357,-0.288070979,-0.021245976,0.061250488,-0.097422472,-0.094840302,-0.115130654,-0.006089508,-0.066755294,-0.034484861,-0.069286493,-0.083570313,-0.10329384,0.001680261,-0.018371977,13,M30,PercentChange,db
281,0.027663508,0.005130349,0.105573971,-0.119196936,0.043583177,0.032572578,-0.010470161,-0.218414592,-0.0583636,-0.053256877,0.004540154,-0.134128902,0.043136571,-0.026254478,0.060849323,-0.234846122,-0.217408268,-0.190660508,-0.15826116,-0.035686065,0.060713919,0.067681862,-0.02125755,0.02157316,-0.015418149,-0.093230643,-0.011993383,-0.019460018,-0.080574862,-0.012846005,-0.017323327,0.095509151,14,M30,PercentChange,db
282,-0.097956959,-0.17571174,0.023913133,0.088746431,0.062113389,0.079888948,0.139985845,0.034766781,0.11021439,0.080962803,0.043129254,-0.167853159,-0.014342542,0.309815448,0.018245721,0.171687892,0.24127733,0.18407191,-0.032028976,0.169127206,0.122581842,0.193074,0.056508276,0.09224135,0.166103952,0.02971716,0.069068753,0.226405038,0.127957795,-0.027884863,0.17699823,0.205393816,16,M30,PercentChange,db
283,-0.00468438,0.081627679,-0.188425777,0.127565094,-0.119561171,0.019369944,-0.044671563,-0.339000074,-0.258145347,-0.008241263,-0.051835594,-0.056299935,-0.206250545,-0.288696255,-0.107709729,-0.155176849,-0.039323357,0.196152606,-0.127471536,-0.109491235,0.12276203,-0.0698451,-0.005555075,0.070086507,0.017583122,-0.062210293,-0.015750249,-0.057452909,-0.03843136,-0.097268843,-0.073558398,-0.029445315,20,M30,PercentChange,db
284,0.081189642,0.108080981,0.0683466,0.07589268,-0.010770139,0.029884053,-0.029500224,0.111750629,0.009842622,0.094205195,-0.04063247,-0.001926457,-0.065711123,-0.013732022,-0.00893498,-0.18757236,-0.353187557,-0.276519591,-0.032207509,-0.093532001,-0.044477158,0.018269842,-0.013036261,-0.000331373,-0.055339625,0.028206994,-0.048317397,0.002167458,0.013844337,-0.05568744,-0.081281729,-0.034096328,1219,M30,PercentChange,db
285,0.074807862,0.10219444,0.090327576,0.098770543,0.134328927,0.137808154,0.080527536,0.121882977,0.109775545,0.184808307,0.050051482,-0.009123023,0.073120792,0.163786625,0.063630188,0.165037227,0.15744328,0.122305417,0.105663549,-0.045770462,-0.023846707,0.037112499,0.107236719,0.079298909,0.097087233,0.108861385,0.028827567,-0.070234692,-0.07687561,-0.027567266,0.183447425,0.081004621,1518,M30,PercentChange,db
286,-0.025908652,0.026955695,0.081273737,-0.059838268,-0.001968537,-0.004180314,0.042036894,0.197480533,0.096680587,0.065975631,0.041848135,0.06681122,0.034688232,0.130501679,0.037280554,0.06733591,0.074694335,0.271831502,0.06787353,0.103305997,0.120753185,0.063849705,0.004116913,0.039552361,-0.006715528,0.006824821,0.003100557,0.061504519,-0.033013192,0.145524908,0.030434492,0.133705873,212526,M30,PercentChange,db
287,0.042422205,-0.005174957,0.053964296,0.023166174,0.038806139,-0.052434711,-0.097955862,-0.024166987,-0.023817427,0.019509865,0.024089816,0.023839763,0.025231065,0.085218951,0.006790858,-0.168364738,-0.10248676,-0.140618388,-0.030466138,-0.026233548,0.015828009,0.039217792,-0.013048563,-0.049556709,-0.006695026,-0.095832417,-0.02426404,0.002013966,-0.072502397,-0.087366742,0.032722723,-0.010510647,222324,M30,PercentChange,db
288,-0.11965419,-0.163304877,0.117731681,0.01625862,0.030039395,-0.071430803,-0.182059436,-0.285474824,-0.323829486,-0.314300447,-0.29756732,-0.288029846,-0.302573374,-0.329179341,-0.249668689,-0.157323802,-0.064852455,-0.144744766,-0.285393316,-0.033439174,-0.003026847,-0.088180901,-0.05256662,-0.136375985,0.140416094,-0.185030798,0.018899882,0.036333147,-0.123324828,-0.146475636,-0.044673056,-0.081681946,11,F30,PercentChange,at
289,-0.001668819,-0.046721465,-0.031654913,0.032563492,0.015783132,0.219414695,-0.145737499,-0.190767564,-0.062780126,-0.077915487,-0.175973317,-0.294731733,-0.116860461,-0.053428905,-0.134504751,-0.255975737,-0.196116719,-0.166534483,-0.285252603,0.060585008,0.027914293,0.252676314,0.24710395,0.242401088,0.071372973,-0.052446475,0.043568628,0.139688662,0.055904844,0.019519458,-0.030525366,0.289775532,13,F30,PercentChange,at
290,0.104601794,-0.036767041,0.006694663,0.15019525,-0.1190569,0.042349865,0.161079086,0.070267002,0.209355107,0.185415054,0.013288427,0.186811454,0.213682151,0.173079226,0.044057682,-0.055958313,-0.09114847,-0.084287261,0.20938146,-0.019248929,0.003628986,-0.066863052,-0.033221632,-0.030464225,0.015674638,0.218618028,-0.104854055,0.056549678,-0.072161518,0.014750967,-0.037137031,0.084587591,14,F30,PercentChange,at
291,0.221842724,0.066350473,0.051553361,0.082584748,-0.050840993,0.119641713,0.167083884,0.058602239,-0.077513442,0.309282452,0.084474712,0.133207659,0.046981645,0.200154352,-0.052277504,-0.044486596,-0.050525085,-0.078948878,-0.060847422,0.054626592,0.128316723,0.396857249,0.052235236,0.342150478,0.250357615,-0.01606493,0.129161412,0.002845428,0.300963217,0.316179584,0.016991756,-0.023983151,16,F30,PercentChange,at
292,-0.191929386,-0.140094706,-0.176543579,-0.008168729,0.035546149,-0.163074776,-0.155535003,-0.094325904,-0.344309939,-0.226632403,-0.229662759,-0.18652117,-0.123400683,-0.073754237,-0.069779988,-0.174835276,-0.153903063,0.067650688,-0.201908788,-0.066039924,-0.014124867,-0.013828851,-0.079465818,-0.035093417,-0.211922175,0.000360015,0.003874763,-0.066341706,-0.068886768,-0.05394196,-0.097180291,0.000298561,20,F30,PercentChange,at
293,0.230178297,0.108072592,0.052342396,0.091550201,0.073502838,0.12238692,0.398156096,0.284269303,0.199887136,0.177867052,0.231886955,0.373055918,0.361838318,0.170634222,0.157036939,0.155686426,0.157794766,0.133902135,0.203178382,0.271502106,0.233407942,0.120251756,0.208593725,0.176625284,0.180151339,0.189076781,0.154841313,0.064801304,0.278660259,0.188597135,0.160425344,0.203552296,1219,F30,PercentChange,at
294,-0.038422562,0.025116986,0.208509292,0.040300446,-0.013713461,0.130667568,-0.039999417,-0.134530135,-0.113050753,0.022591981,-0.044656296,-0.129865912,-0.047632452,-0.031113068,0.019030851,-0.159264468,-0.067357897,-0.062616189,-0.151811866,0.034310352,-0.037764707,-0.006315272,-0.011085226,-0.041101125,-0.00057842,0.041077582,-0.073441191,0.016763471,0.033788672,0.007876296,-0.08285041,-0.03349369,1518,F30,PercentChange,at
295,0.048655086,0.23834826,-0.03612811,0.077446199,0.059761073,0.25775533,0.143999075,0.053658428,0.216624085,0.039116012,0.174664244,0.132839093,0.126942793,0.055449929,0.259636014,0.02463485,0.052979514,0.020571239,0.175151217,0.082212876,0.16549713,0.210797017,0.106938838,0.114308538,0.08689691,0.122568157,0.023414929,0.269580615,0.143476267,0.202272566,0.096005627,0.278161499,212526,F30,PercentChange,at
296,-0.123693862,-0.070165833,-0.098399206,-0.062833702,-0.129043636,-0.062466915,-0.06094783,-0.059682226,-0.111173263,-0.10944418,-0.043219052,-0.0574888,-0.066371362,-0.117404625,-0.038443083,0.145606146,0.095478381,0.064626317,-0.098348071,-0.125532298,-0.076189317,-0.068838657,0.024635155,0.021520701,-0.11413216,0.023334595,-0.122553088,0.000472383,-0.00106141,-0.041890495,-0.075644138,-0.05865592,222324,F30,PercentChange,at
297,0.050896195,0.129160004,0.075431709,0.064078473,-0.131106922,0.081114131,-0.102175813,-0.165823433,-0.031140284,-0.004607108,0.015130404,-0.04162089,-0.120800033,0.034872763,-0.091345227,-0.15690692,-0.027997979,-0.134190501,-0.104952669,0.086190117,-0.059893025,0.149911729,0.315285207,0.431107974,-0.039772077,0.255464894,-0.10467037,0.100688707,0.101531037,-0.058870049,-0.009373422,0.015647426,11,M30,PercentChange,at
298,-0.234142852,-0.033055924,-0.25875251,-0.076453755,-0.24933657,0.028385498,-0.119261125,-0.015895686,-0.002578765,-0.142507876,-0.087565028,-0.021244096,-0.077219279,-0.2124741,-0.018596038,0.231678371,0.199748992,0.070035501,-0.040395507,-0.159354653,-0.025333233,-0.005529414,-0.025432459,-0.019141275,-0.225012537,0.038858265,-0.264666612,0.032420151,0.040039574,0.11779941,-0.228916506,0.177454895,13,M30,PercentChange,at
299,0.34401165,0.230286541,0.223528273,0.127930381,0.075599646,0.071174866,0.165588949,0.248697437,0.241477006,0.159857804,0.080499595,0.08243981,0.197232962,0.26609777,0.228840158,0.056503418,0.10638077,0.104978859,0.219500659,-0.038926492,0.108757955,-0.000581234,-0.043638767,-0.007410996,0.127091302,0.105126683,-0.063330629,-0.025026411,0.057579827,0.140440165,0.083587098,0.060553347,14,M30,PercentChange,at
300,0.034460469,0.101528984,-0.05040743,-0.138102449,0.032966159,0.017701251,0.181738991,-0.111920659,0.005074893,0.013895466,-0.139825787,0.142897473,0.060238799,0.053111128,-0.018605808,-0.063879076,-0.111975839,-0.067075863,-0.083253469,-0.054458475,-0.01145799,0.098401998,-0.059226442,0.080598462,-0.073387748,-0.062333553,-0.002830763,-0.152019193,0.125442566,0.102437965,0.021306904,0.084490182,16,M30,PercentChange,at
301,-0.224667057,-0.259660137,-0.038297055,-0.143516476,-0.145342093,-0.159376896,-0.007750181,0.019491689,0.140397613,-0.176460261,0.008219234,-0.178498652,0.048208351,0.045893141,0.007840179,-0.154482112,-0.083865869,-0.150160501,-0.030010801,0.013245139,0.002422772,0.010791596,-0.1025064,0.044823561,0.042869785,-0.070189807,-0.10155055,0.030897924,-0.174506385,-0.066340795,-0.08154933,0.118252756,20,M30,PercentChange,at
302,-0.067597048,-0.029963636,-0.086320226,0.036708056,-0.134829818,-0.052725152,0.026338608,0.042080088,-0.032315201,-0.053471451,-0.099489964,-0.023065209,-0.025475058,-0.056070844,-0.028123228,0.296557664,0.153755627,0.139386579,0.026895126,-0.125448169,-0.053282908,-0.175951824,-0.004524826,-0.024188556,-0.123422316,0.047268488,-0.178579575,-0.016118259,-0.076301027,0.013582588,-0.087854143,-0.055768835,1219,M30,PercentChange,at
303,-0.095313104,-0.112311385,-0.126426942,-0.153541995,-0.046538634,0.005392501,-0.148822954,-0.163342537,-0.00891675,-0.192549809,-0.147802717,-0.180717538,-0.066906142,-0.240960425,-0.049271857,-0.129657207,-0.065638797,-0.171269697,-0.107684007,-0.050337849,-0.049904834,-0.171769765,-0.04900798,-0.051506123,-0.080423735,-0.101281118,-0.142326089,-0.038914137,-0.080762164,-0.050512642,-0.144753858,-0.022674977,1518,M30,PercentChange,at
304,-0.003354537,-0.043511932,-0.08336,-0.056910221,-0.056149317,-0.014676323,0.057058415,0.002510047,0.039399881,-0.151191907,-0.00875139,0.080409866,0.043969837,-0.113752784,0.058073795,-0.114308621,-0.031515348,-0.102196112,0.057677347,-0.072250481,-0.007067709,-0.010602351,0.050261454,-0.068132464,-0.063184871,-0.06637712,-0.050706169,0.014722213,-0.046845866,-0.022615632,-0.005576626,0.026759235,212526,M30,PercentChange,at
305,0.147765041,0.034783402,0.027805656,0.044836763,0.067610753,0.090013841,0.000695442,0.146327683,-0.003835529,0.098400166,0.102224569,0.094865835,0.015605607,0.07466418,0.076298667,-0.009677315,0.064347215,0.046418162,-0.002900788,0.09341975,0.164033381,0.029772366,0.058228452,0.027284576,0.047863226,0.063111086,0.049072228,0.082784102,0.016285453,-0.018140885,0.073974673,0.070459503,222324,M30,PercentChange,at
306,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,-0.047347786,11,F30,PercentChange,Perf_mean
307,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,-0.039573892,13,F30,PercentChange,Perf_mean
308,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,-0.035847967,14,F30,PercentChange,Perf_mean
309,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,-0.041841026,16,F30,PercentChange,Perf_mean
310,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,0.039765492,20,F30,PercentChange,Perf_mean
311,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,-0.056071924,1219,F30,PercentChange,Perf_mean
312,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,0.005219996,1518,F30,PercentChange,Perf_mean
313,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,-0.061725393,212526,F30,PercentChange,Perf_mean
314,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,0.027046032,222324,F30,PercentChange,Perf_mean
315,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,0.003412398,11,M30,PercentChange,Perf_mean
316,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,0.090218821,13,M30,PercentChange,Perf_mean
317,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,0.010662477,14,M30,PercentChange,Perf_mean
318,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,-0.030597716,16,M30,PercentChange,Perf_mean
319,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,0.04920055,20,M30,PercentChange,Perf_mean
320,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,0.027655294,1219,M30,PercentChange,Perf_mean
321,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,0.029239482,1518,M30,PercentChange,Perf_mean
322,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,0.032471711,212526,M30,PercentChange,Perf_mean
323,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,0.017645155,222324,M30,PercentChange,Perf_mean
